id,split,locale,label,secondary,is_fallback,text,review_status
train-1214,train-single,en,joy,,0,This year I hope for joy every day—this matters deeply to me.,template-reviewed
train-1215,train-single,en,safety,,0,My simple wish is my family stays safe for the people close to me.,template-reviewed
train-1216,train-single,zh,joy,,0,愿望很简单，收获快乐。谢谢此刻的自己。,template-reviewed
train-1217,train-single,en,abundance,,0,I wish for plentiful life with gratitude for this moment.,template-reviewed
train-1218,train-single,en,reunion,,0,Please weave a wish for loved ones together starting today.,template-reviewed
train-1219,train-single,zh,abundance,,0,想对明天说：努力结出果实。,template-reviewed
train-1220,train-single,en,courage,,0,May there be courage to move forward as good things unfold.,template-reviewed
train-1221,train-single,en,joy,,0,My simple wish is many reasons to smile for the people close to me.,template-reviewed
train-1222,train-single,en,longevity,,0,May there be longevity for my elders with gratitude for this moment.,template-reviewed
train-1223,train-mixed,zh,courage,safety,0,愿望很简单，勇敢向前，也愿健康安稳。,template-reviewed
train-1224,train-single,en,safety,,0,May there be a peaceful journey—this matters deeply to me.,template-reviewed
train-1225,train-single,zh,joy,,0,把这个心愿送给未来：幸福相伴，也送给每一个努力的人。,template-reviewed
train-1226,train-single,zh,reunion,,0,今年最想看到一家团圆，在新的日子里。,template-reviewed
train-1227,train-single,en,abundance,,0,I want to see rewarding results after every patient wait.,template-reviewed
train-1228,train-single,zh,courage,,0,愿成长得更坚韧，愿好事慢慢发生。,template-reviewed
train-1229,train-ambiguous,en,safety,,1,this is an ordinary sentence 4,template-reviewed
train-1230,train-ambiguous,zh,longevity,,1,我在学习一门新语言 3,template-reviewed
train-1231,train-mixed,zh,joy,safety,0,真心期待遇见好消息；更希望家人平安。,template-reviewed
train-1232,train-single,en,reunion,,0,Let this wish carry a joyful reunion for the people close to me.,template-reviewed
train-1233,train-single,en,abundance,,0,This year I hope for thriving home and I will keep it in my heart.,template-reviewed
train-1234,train-single,en,reunion,,0,Let this wish carry our family reunites with gratitude for this moment.,template-reviewed
train-1235,train-single,en,safety,,0,I want to see my family stays safe.,template-reviewed
train-1236,train-ambiguous,zh,joy,,1,桌上放着一本书 1,template-reviewed
train-1237,train-mixed,zh,abundance,longevity,0,我希望生活丰足，同时盼望家族故事代代相传。,template-reviewed
train-1238,train-ambiguous,zh,safety,,1,窗外有三棵树 4,template-reviewed
train-1239,train-mixed,zh,longevity,courage,0,把这个心愿送给未来：美好延续，也愿拥有勇气。,template-reviewed
train-1240,train-ambiguous,zh,abundance,,1,这是一段普通描述 3,template-reviewed
train-1241,train-single,zh,longevity,,0,此刻我盼望岁月绵长，从今天开始。,template-reviewed
train-1242,train-ambiguous,en,abundance,,1,this is an ordinary sentence 4,template-reviewed
train-1243,train-single,en,courage,,0,My heart asks for overcoming this challenge for the people close to me.,template-reviewed
train-1244,train-mixed,en,courage,safety,0,This year I hope for overcoming this challenge; I also hope for everyone stays well.,template-reviewed
train-1245,train-single,en,longevity,,0,Please weave a wish for lasting friendship with gratitude for this moment.,template-reviewed
train-1246,train-single,zh,longevity,,0,今年最想看到岁月绵长，送给我在意的人。,template-reviewed
train-1247,train-single,en,abundance,,0,I sincerely hope for thriving home as good things unfold.,template-reviewed
train-1248,train-single,zh,reunion,,0,请替我织下亲人常相聚，送给我在意的人。,template-reviewed
train-1249,train-single,zh,longevity,,0,我希望美好延续。,template-reviewed
train-1250,train-single,en,joy,,0,May there be sharing delight with gratitude for this moment.,template-reviewed
train-1251,train-ambiguous,en,abundance,,1,I wrote a short note 1,template-reviewed
train-1252,train-mixed,en,reunion,courage,0,"For tomorrow, I wish for meeting old friends again; I also hope for growing resilient.",template-reviewed
train-1253,train-mixed,zh,joy,reunion,0,把这个心愿送给未来：心里明亮；更希望团聚有期。,template-reviewed
train-1254,train-ambiguous,en,courage,,1,there are three cups 1,template-reviewed
train-1255,train-mixed,en,safety,longevity,0,"My heart asks for my family stays safe, and also many meaningful years.",template-reviewed
train-1256,train-single,zh,joy,,0,我希望分享喜悦，不负每一次等待。,template-reviewed
train-1257,train-single,zh,abundance,,0,愿四季富足，一直记在心里。,template-reviewed
train-1258,train-mixed,en,reunion,longevity,0,"My simple wish is a joyful reunion, and also a purpose that endures.",template-reviewed
train-1259,train-single,en,safety,,0,My simple wish is health and safety—this matters deeply to me.,template-reviewed
train-1260,train-single,zh,longevity,,0,把这个心愿送给未来：陪伴到老，这是我最珍重的期待。,template-reviewed
train-1261,train-single,en,safety,,0,This year I hope for everyone stays well.,template-reviewed
train-1262,train-ambiguous,zh,courage,,1,我在学习一门新语言 4,template-reviewed
train-1263,train-ambiguous,en,abundance,,1,this is an ordinary sentence 2,template-reviewed
train-1264,train-ambiguous,zh,longevity,,1,这是一段普通描述 1,template-reviewed
train-1265,train-single,zh,reunion,,0,请替我织下再见想念的人，一直记在心里。,template-reviewed
train-1266,train-mixed,zh,reunion,courage,0,我的愿望是共度佳节，同时盼望重新出发。,template-reviewed
train-1267,train-single,en,joy,,0,My heart asks for finding happiness.,template-reviewed
train-1268,train-mixed,en,abundance,longevity,0,"I want to see success in my work, together with goodness that continues.",template-reviewed
train-1269,train-mixed,zh,courage,reunion,0,请替我织下内心坚定，也愿家人围坐。,template-reviewed
train-1270,train-ambiguous,en,courage,,1,there are three cups 4,template-reviewed
train-1271,train-single,zh,abundance,,0,真心期待四季富足，愿好事慢慢发生。,template-reviewed
train-1272,train-single,zh,reunion,,0,愿望很简单，共度佳节，一直记在心里。,template-reviewed
train-1273,train-ambiguous,en,safety,,1,the room is quiet 4,template-reviewed
train-1274,train-mixed,en,safety,joy,0,"My simple wish is safe travels, and also wonderful news.",template-reviewed
train-1275,train-single,zh,abundance,,0,今年最想看到家业兴旺，送给我在意的人。,template-reviewed
train-1276,train-single,zh,joy,,0,此刻我盼望心里明亮，在新的日子里。,template-reviewed
train-1277,train-single,zh,reunion,,0,把这个心愿送给未来：亲人常相聚。,template-reviewed
train-1278,train-single,en,longevity,,0,May there be a purpose that endures after every patient wait.,template-reviewed
train-1279,train-single,zh,abundance,,0,我的愿望是家业兴旺，在新的日子里。,template-reviewed
train-1280,train-single,zh,joy,,0,今年最想看到分享喜悦，从今天开始。,template-reviewed
train-1281,train-single,en,reunion,,0,I wish for loved ones together after every patient wait.,template-reviewed
train-1282,train-single,zh,safety,,0,今年最想看到生活安定，愿好事慢慢发生。,template-reviewed
train-1283,train-single,en,courage,,0,I want to see growing resilient starting today.,template-reviewed
train-1284,train-single,zh,safety,,0,真心期待健康安稳，从今天开始。,template-reviewed
train-1285,train-single,zh,safety,,0,此刻我盼望生活安定，这是我最珍重的期待。,template-reviewed
train-1286,train-single,en,safety,,0,I wish for my family stays safe in the days ahead.,template-reviewed
train-1287,train-single,en,reunion,,0,"For tomorrow, I wish for coming home soon.",template-reviewed
train-1288,train-single,en,longevity,,0,"For tomorrow, I wish for many meaningful years with gratitude for this moment.",template-reviewed
train-1289,train-mixed,zh,joy,safety,0,我希望收获快乐，还想把祝福送给一路顺遂。,template-reviewed
train-1290,train-single,zh,courage,,0,我希望拥有勇气，送给我在意的人。,template-reviewed
train-1291,train-single,zh,safety,,0,我希望一路顺遂。谢谢此刻的自己。,template-reviewed
train-1292,train-single,zh,longevity,,0,我的愿望是长辈长寿，在新的日子里。,template-reviewed
train-1293,train-single,zh,joy,,0,此刻我盼望遇见好消息，这是我最珍重的期待。,template-reviewed
train-1294,train-ambiguous,zh,abundance,,1,我在学习一门新语言 3,template-reviewed
train-1295,train-single,zh,abundance,,0,此刻我盼望努力结出果实，送给我在意的人。,template-reviewed
train-1296,train-ambiguous,zh,longevity,,1,今天穿蓝色衣服 4,template-reviewed
train-1297,train-single,en,longevity,,0,My simple wish is a lasting friendship and I will keep it in my heart.,template-reviewed
train-1298,train-mixed,zh,longevity,safety,0,愿岁月绵长；更希望出入平安。,template-reviewed
train-1299,train-single,en,reunion,,0,"For tomorrow, I wish for our family reunites—this matters deeply to me.",template-reviewed
train-1300,train-single,zh,reunion,,0,今年最想看到团聚有期，在新的日子里。,template-reviewed
train-1301,train-single,en,reunion,,0,Please weave a wish for festival together starting today.,template-reviewed
train-1302,train-single,zh,safety,,0,我希望生活安定。谢谢此刻的自己。,template-reviewed
train-1303,train-single,en,reunion,,0,Let this wish carry gathering around one table for the people close to me.,template-reviewed
train-1304,train-single,en,safety,,0,This year I hope for peaceful journey with gratitude for this moment.,template-reviewed
train-1305,train-single,en,safety,,0,Let this wish carry a calm life starting today.,template-reviewed
train-1306,train-single,en,longevity,,0,May there be goodness that continues with gratitude for this moment.,template-reviewed
train-1307,train-mixed,zh,safety,joy,0,愿望很简单，健康安稳；更希望分享喜悦。,template-reviewed
train-1308,train-single,zh,courage,,0,真心期待成长得更坚韧，这是我最珍重的期待。,template-reviewed
train-1309,train-mixed,zh,safety,courage,0,真心期待家人平安，也愿坚持自己的选择。,template-reviewed
train-1310,train-single,en,courage,,0,This year I hope for standing by my choice with gratitude for this moment.,template-reviewed
train-1311,train-single,en,safety,,0,I sincerely hope for peaceful journey and I will keep it in my heart.,template-reviewed
train-1312,train-single,zh,longevity,,0,想对明天说：美好延续，不负每一次等待。,template-reviewed
train-1313,train-single,en,joy,,0,"For tomorrow, I wish for bright heart.",template-reviewed
train-1314,train-ambiguous,zh,courage,,1,桌上放着一本书 3,template-reviewed
train-1315,train-single,en,joy,,0,"For tomorrow, I wish for joy every day with gratitude for this moment.",template-reviewed
train-1316,train-single,en,joy,,0,I sincerely hope for joy every day for everyone I care about.,template-reviewed
train-1317,train-mixed,zh,reunion,longevity,0,今年最想看到共度佳节，同时盼望福寿安康。,template-reviewed
train-1318,train-single,en,safety,,0,I wish for peace at home as good things unfold.,template-reviewed
train-1319,train-single,en,reunion,,0,May there be coming home soon after every patient wait.,template-reviewed
train-1320,train-ambiguous,zh,courage,,1,我在学习一门新语言 2,template-reviewed
train-1321,train-single,zh,joy,,0,把这个心愿送给未来：生活有趣，也送给每一个努力的人。,template-reviewed
train-1322,train-single,en,reunion,,0,My heart asks for meeting old friends again for the people close to me.,template-reviewed
train-1323,train-single,zh,courage,,0,请替我织下重新出发，愿好事慢慢发生。,template-reviewed
train-1324,train-single,zh,reunion,,0,真心期待共度佳节，也送给每一个努力的人。,template-reviewed
train-1325,train-mixed,zh,joy,reunion,0,想对明天说：生活有趣，还想把祝福送给共度佳节。,template-reviewed
train-1326,train-single,en,safety,,0,Please weave a wish for safe travels.,template-reviewed
train-1327,train-single,zh,safety,,0,今年最想看到生活安定，愿好事慢慢发生。,template-reviewed
train-1328,train-single,en,joy,,0,My simple wish is finding happiness in the days ahead.,template-reviewed
train-1329,train-ambiguous,zh,joy,,1,我在学习一门新语言 4,template-reviewed
train-1330,train-mixed,en,reunion,safety,0,"My heart asks for our family reunites, and also health and safety.",template-reviewed
train-1331,train-single,en,courage,,0,"For tomorrow, I wish for finding my courage in the days ahead.",template-reviewed
train-1332,train-single,en,reunion,,0,Please weave a wish for seeing those I miss starting today.,template-reviewed
train-1333,train-single,en,safety,,0,My heart asks for my family stays safe starting today.,template-reviewed
train-1334,train-single,zh,safety,,0,愿望很简单，家人平安。,template-reviewed
train-1335,train-single,zh,reunion,,0,把这个心愿送给未来：再见想念的人，也送给每一个努力的人。,template-reviewed
train-1336,train-mixed,zh,safety,reunion,0,我的愿望是岁岁康宁，同时盼望亲人常相聚。,template-reviewed
train-1337,train-single,en,safety,,0,My heart asks for health and safety for everyone I care about.,template-reviewed
train-1338,train-single,en,abundance,,0,I sincerely hope for success in my work after every patient wait.,template-reviewed
train-1339,train-single,zh,safety,,0,请替我织下健康安稳，不负每一次等待。,template-reviewed
train-1340,train-single,zh,safety,,0,愿望很简单，家人平安。,template-reviewed
train-1341,train-mixed,en,courage,joy,0,May there be strength through storms; I also hope for finding happiness.,template-reviewed
train-1342,train-single,en,reunion,,0,My simple wish is loved ones together in the days ahead.,template-reviewed
train-1343,train-single,zh,courage,,0,愿望很简单，跨过难关，一直记在心里。,template-reviewed
train-1344,train-single,en,courage,,0,I want to see a brave new start starting today.,template-reviewed
train-1345,train-single,en,longevity,,0,I want to see a long healthy life.,template-reviewed
train-1346,train-single,en,courage,,0,This year I hope for courage to move forward for everyone I care about.,template-reviewed
train-1347,train-single,zh,abundance,,0,想对明天说：五谷丰登，不负每一次等待。,template-reviewed
train-1348,train-single,en,courage,,0,Let this wish carry a steady heart starting today.,template-reviewed
train-1349,train-ambiguous,zh,joy,,1,我在学习一门新语言 3,template-reviewed
train-1350,train-single,en,reunion,,0,My simple wish is a festival together in the days ahead.,template-reviewed
train-1351,train-ambiguous,zh,longevity,,1,今天穿蓝色衣服 2,template-reviewed
train-1352,train-single,en,courage,,0,This year I hope for finding my courage for the people close to me.,template-reviewed
train-1353,train-ambiguous,en,abundance,,1,this is an ordinary sentence 1,template-reviewed
train-1354,train-ambiguous,en,safety,,1,I wrote a short note 4,template-reviewed
train-1355,train-ambiguous,en,safety,,1,the room is quiet 1,template-reviewed
train-1356,train-ambiguous,en,reunion,,1,the window faces east 2,template-reviewed
train-1357,train-single,en,courage,,0,Please weave a wish for overcoming this challenge.,template-reviewed
train-1358,train-ambiguous,en,longevity,,1,I wrote a short note 4,template-reviewed
train-1359,train-mixed,en,courage,safety,0,"My simple wish is finding my courage, together with my family stays safe.",template-reviewed
train-1360,train-single,en,courage,,0,"For tomorrow, I wish for courage to move forward and I will keep it in my heart.",template-reviewed
train-1361,train-single,zh,longevity,,0,今年最想看到长辈长寿，送给我在意的人。,template-reviewed
train-1362,train-mixed,en,reunion,safety,0,"I sincerely hope for seeing those I miss, while carrying a calm life.",template-reviewed
train-1363,train-single,en,reunion,,0,I wish for seeing those I miss after every patient wait.,template-reviewed
train-1364,train-mixed,en,safety,joy,0,"My simple wish is peace at home, together with joy every day.",template-reviewed
train-1365,train-single,en,longevity,,0,May there be longevity for my elders with gratitude for this moment.,template-reviewed
train-1366,train-single,en,longevity,,0,I sincerely hope for goodness that continues—this matters deeply to me.,template-reviewed
train-1367,train-single,en,courage,,0,I wish for strength through storms in the days ahead.,template-reviewed
train-1368,train-single,en,abundance,,0,My heart asks for abundant inspiration as good things unfold.,template-reviewed
train-1369,train-single,en,reunion,,0,This year I hope for coming home soon starting today.,template-reviewed
train-1370,train-single,zh,reunion,,0,此刻我盼望团聚有期。,template-reviewed
train-1371,train-single,en,abundance,,0,Let this wish carry a thriving home with gratitude for this moment.,template-reviewed
train-1372,train-mixed,en,abundance,joy,0,"For tomorrow, I wish for a plentiful life; I also hope for a playful life.",template-reviewed
train-1373,train-single,en,safety,,0,I wish for safe travels starting today.,template-reviewed
train-1374,train-single,zh,abundance,,0,想对明天说：家业兴旺，不负每一次等待。,template-reviewed
train-1375,train-ambiguous,en,courage,,1,the window faces east 1,template-reviewed
train-1376,train-single,zh,reunion,,0,真心期待再见想念的人，这是我最珍重的期待。,template-reviewed
train-1377,train-ambiguous,zh,courage,,1,窗外有三棵树 2,template-reviewed
train-1378,train-single,zh,abundance,,0,想对明天说：努力结出果实。,template-reviewed
train-1379,train-single,en,joy,,0,I sincerely hope for bright heart in the days ahead.,template-reviewed
train-1380,train-mixed,zh,safety,reunion,0,愿健康安稳；更希望团聚有期。,template-reviewed
train-1381,train-single,en,abundance,,0,This year I hope for thriving home and I will keep it in my heart.,template-reviewed
train-1382,train-single,zh,reunion,,0,想对明天说：一家团圆，从今天开始。,template-reviewed
train-1383,train-ambiguous,en,reunion,,1,the window faces east 1,template-reviewed
train-1384,train-single,zh,reunion,,0,愿亲人常相聚，从今天开始。,template-reviewed
train-1385,train-single,zh,abundance,,0,今年最想看到五谷丰登，送给我在意的人。,template-reviewed
train-1386,train-single,zh,safety,,0,真心期待出入平安，从今天开始。,template-reviewed
train-1387,train-single,zh,courage,,0,今年最想看到内心坚定，在新的日子里。,template-reviewed
train-1388,train-single,zh,safety,,0,真心期待家人平安，从今天开始。,template-reviewed
train-1389,train-ambiguous,zh,reunion,,1,今天穿蓝色衣服 1,template-reviewed
train-1390,train-single,en,reunion,,0,This year I hope for joyful reunion starting today.,template-reviewed
train-1391,train-single,zh,courage,,0,真心期待跨过难关，也送给每一个努力的人。,template-reviewed
train-1392,train-mixed,en,joy,safety,0,"May there be a playful life, while carrying a calm life.",template-reviewed
train-1393,train-single,en,joy,,0,May there be joy every day and I will keep it in my heart.,template-reviewed
train-1394,train-single,en,courage,,0,Let this wish carry standing by my choice for everyone I care about.,template-reviewed
train-1395,train-mixed,zh,reunion,joy,0,把这个心愿送给未来：团聚有期，也愿遇见好消息。,template-reviewed
train-1396,train-single,zh,abundance,,0,愿四季富足，一直记在心里。,template-reviewed
train-1397,train-ambiguous,en,abundance,,1,there are three cups 1,template-reviewed
train-1398,train-ambiguous,zh,courage,,1,桌上放着一本书 1,template-reviewed
train-1399,train-single,zh,longevity,,0,想对明天说：初心长存，不负每一次等待。,template-reviewed
train-1400,train-single,zh,longevity,,0,真心期待家族故事代代相传。谢谢此刻的自己。,template-reviewed
train-1401,train-single,en,joy,,0,I wish for playful life as good things unfold.,template-reviewed
train-1402,train-ambiguous,en,abundance,,1,this is an ordinary sentence 3,template-reviewed
train-1403,train-mixed,zh,safety,abundance,0,想对明天说：一路顺遂，同时盼望四季富足。,template-reviewed
train-1404,train-single,en,joy,,0,This year I hope for sharing delight as good things unfold.,template-reviewed
train-1405,train-mixed,en,reunion,courage,0,"For tomorrow, I wish for loved ones together, while carrying overcoming this challenge.",template-reviewed
train-1406,train-single,zh,joy,,0,请替我织下生活有趣，一直记在心里。,template-reviewed
train-1407,train-single,en,courage,,0,Please weave a wish for strength through storms after every patient wait.,template-reviewed
train-1408,train-single,en,courage,,0,"For tomorrow, I wish for steady heart after every patient wait.",template-reviewed
train-1409,train-single,en,longevity,,0,Let this wish carry a purpose that endures for the people close to me.,template-reviewed
train-1410,train-single,zh,reunion,,0,我希望家人围坐，送给我在意的人。,template-reviewed
train-1411,train-mixed,en,joy,courage,0,"This year I hope for a playful life, while carrying strength through storms.",template-reviewed
train-1412,train-single,en,joy,,0,My heart asks for finding happiness.,template-reviewed
train-1413,train-single,zh,reunion,,0,请替我织下与故友重逢，送给我在意的人。,template-reviewed
train-1414,train-mixed,zh,courage,joy,0,我希望重新出发，还想把祝福送给笑容常在。,template-reviewed
train-1415,train-single,zh,abundance,,0,今年最想看到家业兴旺，送给我在意的人。,template-reviewed
train-1416,train-single,en,longevity,,0,I wish for lasting friendship—this matters deeply to me.,template-reviewed
train-1417,train-single,zh,abundance,,0,愿望很简单，生活丰足，也送给每一个努力的人。,template-reviewed
train-1418,train-mixed,zh,joy,longevity,0,我的愿望是生活有趣，还想把祝福送给陪伴到老。,template-reviewed
train-1419,train-single,zh,courage,,0,我希望坚持自己的选择。谢谢此刻的自己。,template-reviewed
train-1420,train-single,en,longevity,,0,My simple wish is family stories lasting generations for everyone I care about.,template-reviewed
train-1421,train-ambiguous,zh,longevity,,1,桌上放着一本书 4,template-reviewed
train-1422,train-single,en,longevity,,0,I wish for long healthy life in the days ahead.,template-reviewed
train-1423,train-single,zh,joy,,0,愿望很简单，生活有趣。谢谢此刻的自己。,template-reviewed
train-1424,train-ambiguous,zh,safety,,1,我在学习一门新语言 1,template-reviewed
train-1425,train-single,en,safety,,0,May there be everyone stays well starting today.,template-reviewed
train-1426,train-single,en,courage,,0,My simple wish is strength through storms for the people close to me.,template-reviewed
train-1427,train-single,en,longevity,,0,Let this wish carry many meaningful years as good things unfold.,template-reviewed
train-1428,train-single,en,longevity,,0,Let this wish carry goodness that continues and I will keep it in my heart.,template-reviewed
train-1429,train-single,zh,courage,,0,愿不惧风雨，这是我最珍重的期待。,template-reviewed
train-1430,train-ambiguous,en,longevity,,1,the window faces east 2,template-reviewed
train-1431,train-mixed,zh,longevity,courage,0,想对明天说：情谊长久，同时盼望成长得更坚韧。,template-reviewed
train-1432,train-single,zh,safety,,0,此刻我盼望一路顺遂，这是我最珍重的期待。,template-reviewed
train-1433,train-mixed,en,safety,reunion,0,"I wish for peace at home, together with our family reunites.",template-reviewed
train-1434,train-single,en,longevity,,0,May there be many meaningful years and I will keep it in my heart.,template-reviewed
train-1435,train-single,zh,reunion,,0,愿共度佳节，这是我最珍重的期待。,template-reviewed
train-1436,train-single,zh,longevity,,0,请替我织下陪伴到老。谢谢此刻的自己。,template-reviewed
train-1437,train-single,zh,safety,,0,今年最想看到岁岁康宁，愿好事慢慢发生。,template-reviewed
train-1438,train-ambiguous,en,joy,,1,the window faces east 1,template-reviewed
train-1439,train-single,zh,joy,,0,今年最想看到遇见好消息，愿好事慢慢发生。,template-reviewed
train-1440,train-single,en,longevity,,0,This year I hope for goodness that continues as good things unfold.,template-reviewed
